STA,Date,Precip,MorningTemp,Snowfall,YR,MO,DA,PRCP,SNF,MiddayTemp
33401,1944-9-2,0.0,26.11111111,0.0,44,9,2,0.0,0.0,45.0
33109,1944-12-30,10.414000000000001,5.555555556,0.0,44,12,30,0.41,0.0,11.66666667
20501,1945-10-1,0.0,24.44444444,0.0,45,10,1,0.0,0.0,32.22222222
21501,1945-12-24,0.0,16.66666667,0.0,45,12,24,0.0,0.0,27.77777778
13005,1943-6-13,0.0,18.33333333,0.0,43,6,13,0.0,0.0,39.44444444
10807,1945-8-14,0.0,20.0,0.0,45,8,14,0.0,0.0,30.55555556
40601,1944-5-21,,26.11111111,0.0,44,5,21,,0.0,32.22222222
32904,1945-3-27,0.0,16.66666667,0.0,45,3,27,0.0,0.0,31.66666667
30001,1943-8-6,,21.11111111,0.0,43,8,6,,0.0,27.22222222
22502,1944-3-11,0.0,16.66666667,0.0,44,3,11,0.0,0.0,25.55555556
82405,1944-1-18,0.0,24.44444444,0.0,44,1,18,0.0,0.0,32.77777778
33206,1945-8-24,0.0,22.22222222,0.0,45,8,24,0.0,0.0,36.11111111
11610,1943-5-13,80.01,21.11111111,0.0,43,5,13,3.15,0.0,27.77777778
60701,1942-9-25,0.0,25.55555556,0.0,42,9,25,0.0,0.0,31.11111111
13002,1943-10-22,0.0,14.44444444,0.0,43,10,22,0.0,0.0,22.77777778
10807,1945-1-10,0.0,16.66666667,0.0,45,1,10,0.0,0.0,31.11111111
50303,1944-4-7,22.86,22.77777778,0.0,44,4,7,0.9,0.0,30.55555556
11103,1945-1-25,0.0,17.77777778,0.0,45,1,25,0.0,0.0,23.33333333
32603,1945-7-14,0.0,27.22222222,0.0,45,7,14,0.0,0.0,38.88888889
33117,1945-10-12,0.0,14.44444444,0.0,45,10,12,0.0,0.0,20.55555556
32601,1944-9-6,0.0,26.11111111,0.0,44,9,6,0.0,0.0,32.77777778
32801,1944-4-19,0.0,20.0,0.0,44,4,19,0.0,0.0,36.11111111
10703,1945-9-15,107.44200000000001,23.88888889,0.0,45,9,15,4.23,0.0,24.44444444
33014,1944-4-7,0.0,8.888888889,0.0,44,4,7,0.0,0.0,21.11111111
34109,1944-1-7,0.0,4.444444444,0.0,44,1,7,0.0,0.0,8.888888889
32702,1945-1-2,0.0,6.1111111110000005,0.0,45,1,2,0.0,0.0,18.33333333
13601,1945-10-1,11.175999999999998,22.22222222,0.0,45,10,1,0.44,0.0,28.33333333
11604,1943-12-8,9.398,21.11111111,0.0,43,12,8,0.37,0.0,27.22222222
10807,1945-2-5,0.0,18.33333333,0.0,45,2,5,0.0,0.0,31.66666667
50801,1943-7-28,0.0,20.55555556,0.0,43,7,28,0.0,0.0,23.33333333
11610,1945-12-6,19.304000000000002,22.22222222,0.0,45,12,6,0.76,0.0,28.33333333
32805,1943-2-3,0.0,7.222222222,0.0,43,2,3,0.0,0.0,22.22222222
10001,1945-8-26,0.0,21.66666667,0.0,45,8,26,0.0,0.0,30.0
34017,1945-8-18,0.0,18.33333333,0.0,45,8,18,0.0,0.0,28.33333333
34147,1945-7-12,,17.22222222,0.0,45,7,12,,0.0,27.77777778
22507,1945-1-13,0.0,17.22222222,0.0,45,1,13,0.0,0.0,27.22222222
31401,1943-12-18,0.0,20.0,0.0,43,12,18,0.0,0.0,28.88888889
10701,1945-4-17,0.508,22.22222222,0.0,45,4,17,0.02,0.0,33.88888889
34111,1944-3-18,0.0,1.666666667,0.0,44,3,18,0.0,0.0,13.88888889
13601,1943-3-24,1.778,10.0,0.0,43,3,24,0.07,0.0,15.0
33003,1945-2-10,0.0,5.555555556,0.0,45,2,10,0.0,0.0,15.55555556
16407,1945-7-26,14.985999999999999,4.444444444,0.0,45,7,26,0.59,0.0,8.888888889
11610,1944-12-30,22.09800000000001,21.11111111,0.0,44,12,30,0.87,0.0,29.44444444
82506,1945-7-23,0.0,11.11111111,0.0,45,7,23,0.0,0.0,21.66666667
22502,1943-6-29,,20.55555556,0.0,43,6,29,,0.0,30.0
32603,1945-6-9,0.0,25.0,0.0,45,6,9,0.0,0.0,41.66666667
81702,1944-2-13,29.21,21.11111111,0.0,44,2,13,1.15,0.0,31.11111111
32907,1944-6-25,7.62,25.0,0.0,44,6,25,0.3,0.0,33.33333333
16504,1944-8-7,0.0,3.888888889,0.0,44,8,7,0.0,0.0,21.11111111
22504,1945-1-12,,17.77777778,0.0,45,1,12,,0.0,27.77777778
31101,1943-6-8,0.0,26.11111111,0.0,43,6,8,0.0,0.0,40.55555556
13201,1944-2-12,0.0,10.55555556,0.0,44,2,12,,0.0,16.66666667
12702,1944-2-17,0.0,23.88888889,0.0,44,2,17,,0.0,28.33333333
32503,1944-12-26,0.0,16.11111111,0.0,44,12,26,0.0,0.0,18.33333333
11902,1943-8-2,0.0,21.11111111,0.0,43,8,2,0.0,0.0,32.22222222
13601,1945-1-6,0.0,14.44444444,0.0,45,1,6,0.0,0.0,16.66666667
31001,1944-8-4,46.228,19.44444444,0.0,44,8,4,1.82,0.0,32.22222222
10102,1945-11-27,0.0,22.77777778,0.0,45,11,27,0.0,0.0,32.77777778
11901,1944-1-9,0.254,12.77777778,0.0,44,1,9,0.01,0.0,21.11111111
33405,1944-10-24,0.0,13.33333333,0.0,44,10,24,0.0,0.0,29.44444444
34104,1944-4-16,0.0,9.444444444,0.0,44,4,16,0.0,0.0,23.33333333
22507,1943-2-13,0.0,16.66666667,0.0,43,2,13,,0.0,25.55555556
34111,1944-12-11,0.0,5.0,0.0,44,12,11,0.0,0.0,13.88888889
33117,1945-12-21,7.62,12.77777778,0.0,45,12,21,0.3,0.0,18.33333333
34022,1944-10-25,0.0,7.222222222,0.0,44,10,25,,0.0,11.11111111
22507,1943-8-21,3.302,21.66666667,0.0,43,8,21,0.13,0.0,30.0
22504,1940-12-2,0.0,21.66666667,0.0,40,12,2,0.0,0.0,27.22222222
22508,1942-8-24,4.064,21.66666667,0.0,42,8,24,0.16,0.0,27.22222222
11501,1943-10-24,,25.55555556,0.0,43,10,24,,0.0,30.55555556
11801,1945-6-20,9.398,22.77777778,0.0,45,6,20,0.37,0.0,31.11111111
34123,1945-4-1,0.0,6.666666667,0.0,45,4,1,0.0,0.0,20.0
33405,1944-8-12,0.0,21.66666667,0.0,44,8,12,0.0,0.0,44.44444444
12701,1943-10-16,,21.11111111,0.0,43,10,16,,0.0,31.66666667
33031,1944-3-16,0.0,4.444444444,0.0,44,3,16,0.0,0.0,20.0
33117,1945-5-26,0.0,17.22222222,0.0,45,5,26,0.0,0.0,26.66666667
13601,1944-6-4,0.0,22.77777778,0.0,44,6,4,0.0,0.0,27.22222222
60701,1943-5-6,,26.11111111,0.0,43,5,6,,0.0,31.66666667
32504,1944-5-16,0.0,20.0,0.0,44,5,16,0.0,0.0,34.44444444
10001,1942-10-20,,22.22222222,0.0,42,10,20,,0.0,29.44444444
10701,1941-1-7,8.636000000000001,21.66666667,0.0,41,1,7,0.34,0.0,30.55555556
34104,1944-12-29,9.906,1.666666667,0.0,44,12,29,0.39,0.0,5.555555556
31001,1944-3-4,0.0,18.33333333,0.0,44,3,4,0.0,0.0,28.88888889
10505,1945-5-20,20.828000000000007,21.66666667,0.0,45,5,20,0.82,0.0,30.0
30001,1944-7-5,0.762,23.33333333,0.0,44,7,5,0.03,0.0,28.88888889
10802,1945-1-23,0.0,24.44444444,0.0,45,1,23,0.0,0.0,30.55555556
33109,1943-9-13,0.0,22.22222222,0.0,43,9,13,0.0,0.0,36.11111111
20501,1942-4-3,1.016,25.0,0.0,42,4,3,0.04,0.0,32.22222222
11610,1944-11-11,2.286,23.33333333,0.0,44,11,11,0.09,0.0,31.11111111
50302,1944-8-27,0.0,22.77777778,0.0,44,8,27,0.0,0.0,30.55555556
10701,1941-8-22,22.86,24.44444444,0.0,41,8,22,0.9,0.0,31.66666667
31701,1943-1-18,0.0,16.66666667,0.0,43,1,18,0.0,0.0,36.66666667
10101,1944-8-6,68.32600000000001,22.77777778,0.0,44,8,6,2.69,0.0,26.11111111
10804,1944-12-30,0.0,19.44444444,0.0,44,12,30,0.0,0.0,31.66666667
22504,1940-11-28,,22.22222222,0.0,40,11,28,,0.0,28.33333333
81404,1944-5-7,0.0,22.77777778,0.0,44,5,7,0.0,0.0,28.88888889
11610,1942-5-16,0.762,23.88888889,0.0,42,5,16,0.03,0.0,31.11111111
11701,1943-10-15,0.0,21.11111111,0.0,43,10,15,0.0,0.0,33.33333333
33014,1944-9-10,0.0,12.77777778,0.0,44,9,10,0.0,0.0,28.33333333
13601,1943-8-7,2.54,24.44444444,0.0,43,8,7,0.1,0.0,27.77777778
11601,1945-8-3,77.72399999999998,22.22222222,0.0,45,8,3,3.06,0.0,27.77777778
33109,1944-12-8,0.0,7.777777778,0.0,44,12,8,0.0,0.0,21.11111111
21501,1944-8-25,3.048,17.77777778,0.0,44,8,25,0.12,0.0,27.77777778
16202,1944-6-9,0.0,3.333333333,0.0,44,6,9,0.0,0.0,11.11111111
61501,1945-12-23,0.0,26.11111111,0.0,45,12,23,0.0,0.0,30.55555556
22508,1940-7-27,0.762,20.55555556,0.0,40,7,27,0.03,0.0,29.44444444
34147,1945-6-25,0.0,19.44444444,0.0,45,6,25,0.0,0.0,34.44444444
82405,1944-11-30,3.81,20.55555556,0.0,44,11,30,0.15,0.0,30.0
33013,1944-7-29,0.0,16.66666667,0.0,44,7,29,0.0,0.0,31.11111111
41204,1945-12-1,0.0,20.55555556,0.0,45,12,1,0.0,0.0,33.33333333
80411,1945-4-29,8.89,23.33333333,0.0,45,4,29,0.35,0.0,30.0
60701,1944-11-26,5.08,25.0,0.0,44,11,26,0.2,0.0,31.11111111
82403,1943-7-17,0.0,6.666666667,0.0,43,7,17,0.0,0.0,25.0
34113,1945-11-1,10.16,11.11111111,0.0,45,11,1,0.4,0.0,21.66666667
11902,1943-4-10,0.0,23.33333333,0.0,43,4,10,0.0,0.0,32.77777778
20501,1942-12-23,0.0,22.77777778,0.0,42,12,23,0.0,0.0,28.33333333
22502,1943-10-12,,21.66666667,0.0,43,10,12,,0.0,31.11111111
10705,1943-5-26,0.762,21.66666667,0.0,43,5,26,0.03,0.0,31.66666667
31302,1944-9-26,0.0,6.1111111110000005,0.0,44,9,26,0.0,0.0,23.33333333
30001,1943-8-11,0.508,21.66666667,0.0,43,8,11,0.02,0.0,24.44444444
32907,1944-5-26,74.93,21.66666667,0.0,44,5,26,2.95,0.0,26.11111111
16202,1944-10-8,11.175999999999998,5.0,0.0,44,10,8,0.44,0.0,8.888888889
10803,1943-11-29,0.0,22.77777778,0.0,43,11,29,0.0,0.0,31.11111111
81702,1944-6-29,3.81,20.0,0.0,44,6,29,0.15,0.0,30.55555556
21501,1944-12-15,7.874,14.44444444,0.0,44,12,15,0.31,0.0,25.55555556
22502,1945-12-12,4.8260000000000005,20.0,0.0,45,12,12,0.19,0.0,24.44444444
11801,1942-10-1,7.112,22.77777778,0.0,42,10,1,0.28,0.0,30.55555556
12001,1944-2-3,1.778,10.0,0.0,44,2,3,0.07,0.0,22.22222222
10502,1944-11-9,0.0,21.11111111,0.0,44,11,9,0.0,0.0,34.44444444
10002,1943-6-29,0.0,23.88888889,0.0,43,6,29,0.0,0.0,26.11111111
10807,1945-1-2,0.0,20.0,0.0,45,1,2,0.0,0.0,31.11111111
31001,1944-7-20,3.302,22.22222222,0.0,44,7,20,0.13,0.0,35.0
33501,1943-11-26,0.0,5.555555556,0.0,43,11,26,0.0,0.0,16.11111111
10701,1944-11-8,40.132,23.88888889,0.0,44,11,8,1.58,0.0,32.22222222
32501,1944-1-2,0.0,20.55555556,0.0,44,1,2,0.0,0.0,26.66666667
10703,1945-6-17,13.208,24.44444444,0.0,45,6,17,0.52,0.0,27.22222222
32601,1942-6-20,0.0,27.77777778,0.0,42,6,20,0.0,0.0,33.33333333
12702,1944-5-23,64.008,22.22222222,0.0,44,5,23,2.52,0.0,28.88888889
11704,1942-6-4,31.75,23.88888889,0.0,42,6,4,1.25,0.0,27.77777778
10002,1943-9-7,0.0,23.88888889,0.0,43,9,7,0.0,0.0,27.77777778
33205,1945-1-26,0.0,5.0,0.0,45,1,26,0.0,0.0,16.66666667
81702,1945-11-18,1.27,22.77777778,0.0,45,11,18,0.05,0.0,30.55555556
32702,1944-10-8,0.0,19.44444444,0.0,44,10,8,0.0,0.0,33.33333333
21501,1945-1-22,5.334,17.22222222,0.0,45,1,22,0.21,0.0,23.33333333
31001,1944-10-21,0.0,20.0,0.0,44,10,21,0.0,0.0,36.66666667
33501,1945-12-21,0.0,-3.888888889,0.0,45,12,21,0.0,0.0,4.444444444
50301,1944-1-14,,23.33333333,0.0,44,1,14,,0.0,30.0
31001,1944-4-6,0.0,20.0,0.0,44,4,6,0.0,0.0,38.33333333
82403,1944-1-10,,30.0,0.0,44,1,10,,0.0,42.77777778
82405,1944-4-29,0.0,12.77777778,0.0,44,4,29,0.0,0.0,27.22222222
16405,1941-10-29,44.958,2.777777778,0.0,41,10,29,1.77,0.0,5.0
22507,1945-9-28,1.016,20.55555556,0.0,45,9,28,0.04,0.0,30.0
10802,1945-3-24,0.0,22.77777778,0.0,45,3,24,0.0,0.0,31.66666667
33303,1945-11-2,0.0,14.44444444,0.0,45,11,2,0.0,0.0,25.55555556
11701,1945-10-1,0.0,22.77777778,0.0,45,10,1,0.0,0.0,32.77777778
11610,1942-3-16,0.0,22.22222222,0.0,42,3,16,0.0,0.0,30.55555556
20501,1942-11-11,0.0,22.22222222,0.0,42,11,11,0.0,0.0,27.77777778
10803,1942-6-20,0.0,23.88888889,0.0,42,6,20,,0.0,31.11111111
42204,1945-9-28,0.0,23.88888889,0.0,45,9,28,0.0,0.0,28.88888889
10502,1943-12-28,0.762,20.55555556,0.0,43,12,28,0.03,0.0,30.0
11901,1945-7-7,7.112,15.0,0.0,45,7,7,0.28,0.0,22.22222222
11610,1944-3-25,0.0,20.55555556,0.0,44,3,25,0.0,0.0,29.44444444
16407,1944-9-4,0.0,-1.111111111,0.0,44,9,4,0.0,0.0,8.333333332999999
22508,1941-7-15,,19.44444444,0.0,41,7,15,,0.0,27.22222222
10703,1945-5-25,9.652000000000001,24.44444444,0.0,45,5,25,0.38,0.0,27.77777778
22504,1940-6-23,0.0,21.11111111,0.0,40,6,23,0.0,0.0,28.88888889
11604,1943-11-28,,23.33333333,0.0,43,11,28,,0.0,28.33333333
32504,1945-7-4,0.0,25.55555556,0.0,45,7,4,0.0,0.0,35.55555556
22508,1942-4-28,0.254,17.22222222,0.0,42,4,28,0.01,0.0,23.88888889
11601,1943-11-21,5.08,22.77777778,0.0,43,11,21,0.2,0.0,30.0
10101,1943-8-1,273.558,22.22222222,0.0,43,8,1,10.77,0.0,24.44444444
82501,1943-6-19,0.0,3.333333333,0.0,43,6,19,0.0,0.0,20.0
10804,1942-9-16,33.274,21.66666667,0.0,42,9,16,1.31,0.0,28.88888889
10002,1945-8-4,0.0,23.88888889,0.0,45,8,4,0.0,0.0,28.33333333
82503,1945-6-12,0.0,11.66666667,0.0,45,6,12,0.0,0.0,23.88888889
11501,1943-12-24,1.016,21.66666667,0.0,43,12,24,0.04,0.0,28.88888889
32602,1945-9-16,0.0,25.55555556,0.0,45,9,16,0.0,0.0,28.88888889
11604,1942-1-15,1.016,25.0,0.0,42,1,15,0.04,0.0,27.22222222
10001,1943-10-23,,22.77777778,0.0,43,10,23,,0.0,31.66666667
82502,1945-6-21,0.0,13.33333333,0.0,45,6,21,0.0,0.0,24.44444444
32801,1942-9-20,1.524,25.0,0.0,42,9,20,0.06,0.0,30.55555556
62701,1943-4-30,0.0,22.22222222,0.0,43,4,30,0.0,0.0,29.44444444
32602,1945-6-2,0.0,27.77777778,0.0,45,6,2,0.0,0.0,31.66666667
34002,1944-6-14,0.0,20.55555556,0.0,44,6,14,0.0,0.0,27.22222222
34002,1944-1-9,0.0,6.666666667,0.0,44,1,9,0.0,0.0,12.77777778
16201,1944-2-18,0.508,-1.111111111,,44,2,18,0.02,,2.777777778
11103,1945-3-16,0.0,20.0,0.0,45,3,16,0.0,0.0,28.33333333
32701,1945-12-2,0.0,10.0,0.0,45,12,2,0.0,0.0,23.88888889
10001,1943-8-31,1.016,20.55555556,0.0,43,8,31,0.04,0.0,26.66666667
22507,1942-8-6,0.0,22.22222222,0.0,42,8,6,0.0,0.0,29.44444444
11103,1945-7-12,0.0,24.44444444,0.0,45,7,12,0.0,0.0,29.44444444
31401,1944-11-26,0.0,20.0,0.0,44,11,26,0.0,0.0,30.55555556
21501,1943-7-28,0.0,17.77777778,0.0,43,7,28,0.0,0.0,28.88888889
31302,1944-6-6,,13.33333333,0.0,44,6,6,,0.0,28.88888889
34150,1945-11-8,0.0,7.777777778,0.0,45,11,8,0.0,0.0,18.33333333
32701,1945-7-28,0.0,26.66666667,0.0,45,7,28,0.0,0.0,35.55555556
50403,1943-9-5,0.0,23.33333333,0.0,43,9,5,0.0,0.0,32.77777778
10102,1942-10-17,33.782,22.22222222,0.0,42,10,17,1.33,0.0,27.77777778
11901,1945-12-22,0.0,14.44444444,0.0,45,12,22,0.0,0.0,21.66666667
40601,1944-5-14,0.0,26.11111111,0.0,44,5,14,0.0,0.0,31.11111111
10001,1944-4-30,0.0,23.88888889,0.0,44,4,30,0.0,0.0,32.77777778
50304,1945-3-12,0.0,21.11111111,0.0,45,3,12,0.0,0.0,31.11111111
33023,1943-9-30,,12.22222222,0.0,43,9,30,,0.0,22.22222222
81702,1944-8-11,0.0,18.88888889,0.0,44,8,11,0.0,0.0,28.33333333
13002,1945-7-22,0.0,23.33333333,0.0,45,7,22,0.0,0.0,37.77777778
12101,1944-1-2,0.0,17.22222222,0.0,44,1,2,0.0,0.0,26.66666667
20501,1943-11-12,0.0,24.44444444,0.0,43,11,12,0.0,0.0,31.11111111
33305,1945-12-24,0.0,-3.888888889,0.0,45,12,24,0.0,0.0,11.66666667
33401,1945-7-2,0.0,27.22222222,0.0,45,7,2,0.0,0.0,43.33333333
11101,1943-4-13,0.0,18.88888889,0.0,43,4,13,,0.0,27.22222222
34109,1944-9-26,,14.44444444,0.0,44,9,26,,0.0,20.55555556
80425,1944-8-8,0.0,20.55555556,0.0,44,8,8,0.0,0.0,29.44444444
10803,1943-11-3,1.524,22.22222222,0.0,43,11,3,0.06,0.0,29.44444444
82502,1945-1-14,3.302,19.44444444,0.0,45,1,14,0.13,0.0,27.77777778
11704,1944-11-6,0.0,17.77777778,0.0,44,11,6,0.0,0.0,32.22222222
33303,1944-12-4,,10.0,0.0,44,12,4,,0.0,20.55555556
10002,1944-4-21,0.0,24.44444444,0.0,44,4,21,0.0,0.0,32.22222222
22504,1945-1-6,,17.77777778,0.0,45,1,6,,0.0,27.77777778
22508,1945-12-9,12.7,18.88888889,0.0,45,12,9,0.5,0.0,23.33333333
10703,1944-8-8,,24.44444444,0.0,44,8,8,,0.0,30.55555556
32904,1943-4-28,10.668,20.0,0.0,43,4,28,0.42,0.0,30.0
82405,1945-7-30,0.0,12.77777778,0.0,45,7,30,0.0,0.0,22.22222222
10001,1942-10-7,5.08,22.77777778,0.0,42,10,7,0.2,0.0,29.44444444
10802,1945-8-12,12.954,22.22222222,0.0,45,8,12,0.51,0.0,27.22222222
20501,1943-2-3,0.254,23.33333333,0.0,43,2,3,0.01,0.0,28.33333333
22508,1940-6-2,3.302,20.0,0.0,40,6,2,0.13,0.0,26.66666667
10701,1943-6-19,2.286,23.33333333,0.0,43,6,19,0.09,0.0,31.66666667
82503,1944-10-5,0.0,14.44444444,0.0,44,10,5,0.0,0.0,31.66666667
22504,1942-3-12,,17.77777778,0.0,42,3,12,,0.0,25.0
10701,1944-6-29,7.874,22.77777778,0.0,44,6,29,0.31,0.0,32.77777778
34139,1945-5-17,0.0,18.88888889,0.0,45,5,17,0.0,0.0,33.33333333
31501,1944-5-2,0.0,23.88888889,0.0,44,5,2,0.0,0.0,31.11111111
22504,1941-4-4,1.016,19.44444444,0.0,41,4,4,0.04,0.0,26.11111111
31302,1945-4-11,3.556,11.11111111,0.0,45,4,11,0.14,0.0,26.11111111
34109,1945-3-23,0.0,6.1111111110000005,0.0,45,3,23,0.0,0.0,16.66666667
32904,1945-4-23,0.0,18.88888889,0.0,45,4,23,0.0,0.0,32.22222222
11604,1943-1-27,0.254,21.11111111,0.0,43,1,27,0.01,0.0,27.77777778
32805,1944-8-23,,25.55555556,0.0,44,8,23,,0.0,32.77777778
11604,1942-10-25,0.0,25.55555556,0.0,42,10,25,0.0,0.0,30.0
33109,1945-11-24,,11.66666667,0.0,45,11,24,,0.0,18.88888889
12001,1944-4-4,0.0,14.44444444,0.0,44,4,4,0.0,0.0,34.44444444
33117,1944-10-23,0.0,15.55555556,0.0,44,10,23,0.0,0.0,21.66666667
12701,1944-12-6,0.0,13.88888889,0.0,44,12,6,0.0,0.0,24.44444444
11902,1943-7-15,0.254,21.11111111,0.0,43,7,15,0.01,0.0,31.11111111
22508,1943-5-26,5.587999999999999,19.44444444,0.0,43,5,26,0.22,0.0,26.11111111
10807,1945-1-22,0.0,20.0,0.0,45,1,22,0.0,0.0,31.11111111
34147,1945-10-23,0.508,14.44444444,0.0,45,10,23,0.02,0.0,20.55555556
21501,1944-11-29,1.016,15.0,0.0,44,11,29,0.04,0.0,26.66666667
32503,1945-11-23,0.0,20.0,0.0,45,11,23,0.0,0.0,27.77777778
10804,1943-2-25,0.0,20.0,0.0,43,2,25,0.0,0.0,33.88888889
32904,1945-10-5,3.302,23.88888889,0.0,45,10,5,0.13,0.0,31.11111111
50401,1943-9-8,0.0,21.11111111,0.0,43,9,8,0.0,0.0,32.77777778
10701,1941-12-14,0.0,23.88888889,0.0,41,12,14,,0.0,27.77777778
33117,1944-4-10,,11.66666667,0.0,44,4,10,,0.0,16.66666667
11701,1945-5-19,5.08,22.22222222,0.0,45,5,19,0.2,0.0,32.22222222
11610,1943-7-11,8.89,22.77777778,0.0,43,7,11,0.35,0.0,29.44444444
22502,1941-1-30,0.0,18.33333333,0.0,41,1,30,0.0,0.0,25.0
81601,1943-5-29,0.254,22.77777778,0.0,43,5,29,0.01,0.0,27.77777778
22508,1940-11-30,0.0,18.33333333,0.0,40,11,30,0.0,0.0,25.55555556
31401,1945-3-13,0.0,16.66666667,0.0,45,3,13,0.0,0.0,33.33333333
11901,1942-7-20,,16.11111111,0.0,42,7,20,,0.0,26.11111111
82405,1943-9-29,0.0,18.33333333,0.0,43,9,29,0.0,0.0,31.11111111
12701,1944-8-14,5.08,23.33333333,0.0,44,8,14,0.2,0.0,35.0
20501,1943-4-23,2.54,23.33333333,0.0,43,4,23,0.1,0.0,28.88888889
34109,1944-4-4,0.0,4.444444444,0.0,44,4,4,0.0,0.0,15.55555556
22502,1944-9-22,0.0,18.88888889,0.0,44,9,22,0.0,0.0,30.0
12001,1944-10-5,,22.22222222,0.0,44,10,5,,0.0,37.22222222
12001,1944-11-26,0.0,9.444444444,0.0,44,11,26,0.0,0.0,23.88888889
10803,1943-3-15,,21.11111111,0.0,43,3,15,,0.0,32.77777778
22508,1941-7-1,0.0,21.11111111,0.0,41,7,1,0.0,0.0,26.11111111
22508,1945-12-5,19.05,18.33333333,0.0,45,12,5,0.75,0.0,25.55555556
12801,1945-3-18,0.762,20.55555556,0.0,45,3,18,0.03,0.0,31.66666667
41207,1945-10-16,0.0,22.77777778,0.0,45,10,16,0.0,0.0,30.55555556
80411,1945-4-30,57.15,22.77777778,0.0,45,4,30,2.25,0.0,31.11111111
16405,1941-8-29,0.0,10.0,0.0,41,8,29,0.0,0.0,15.55555556
33401,1944-3-7,0.0,12.22222222,0.0,44,3,7,0.0,0.0,25.55555556
33305,1945-7-11,0.0,21.11111111,0.0,45,7,11,0.0,0.0,40.0
22502,1945-11-20,,21.66666667,0.0,45,11,20,,0.0,28.33333333
20602,1945-9-9,0.0,25.55555556,0.0,45,9,9,0.0,0.0,30.55555556
32701,1944-1-13,0.762,10.55555556,0.0,44,1,13,0.03,0.0,19.44444444
33109,1945-6-9,0.0,17.77777778,0.0,45,6,9,0.0,0.0,32.22222222
33303,1945-10-5,0.0,20.0,0.0,45,10,5,0.0,0.0,31.66666667
80411,1944-1-6,0.0,26.11111111,0.0,44,1,6,0.0,0.0,33.88888889
80510,1944-9-28,3.048,22.22222222,0.0,44,9,28,0.12,0.0,30.0
10701,1941-4-19,0.0,24.44444444,0.0,41,4,19,0.0,0.0,35.55555556
11501,1945-4-5,1.27,21.11111111,0.0,45,4,5,0.05,0.0,29.44444444
16201,1945-3-31,0.508,-0.5555555560000001,,45,3,31,0.02,,4.444444444
16202,1943-11-11,10.16,0.0,,43,11,11,0.4,,6.1111111110000005
10502,1944-4-4,6.604,23.33333333,0.0,44,4,4,0.26,0.0,29.44444444
80509,1944-10-10,3.556,22.22222222,0.0,44,10,10,0.14,0.0,30.0
10102,1944-7-11,6.35,23.33333333,0.0,44,7,11,0.25,0.0,28.33333333
10102,1943-3-29,0.0,21.66666667,0.0,43,3,29,0.0,0.0,33.33333333
32301,1944-9-21,0.0,20.0,0.0,44,9,21,0.0,0.0,33.88888889
10806,1945-5-27,3.81,16.66666667,0.0,45,5,27,0.15,0.0,23.33333333
20501,1943-6-11,0.254,24.44444444,0.0,43,6,11,0.01,0.0,29.44444444
50302,1944-4-2,11.175999999999998,23.33333333,0.0,44,4,2,0.44,0.0,30.55555556
11601,1944-12-8,56.38800000000001,22.22222222,0.0,44,12,8,2.22,0.0,29.44444444
22504,1941-5-25,,22.22222222,0.0,41,5,25,,0.0,27.77777778
32803,1943-8-3,124.46,25.0,0.0,43,8,3,4.9,0.0,27.77777778
12702,1944-8-10,0.0,26.66666667,0.0,44,8,10,0.0,0.0,30.55555556
13601,1942-8-1,0.0,26.66666667,0.0,42,8,1,0.0,0.0,30.0
10502,1945-4-15,13.716,22.22222222,0.0,45,4,15,0.54,0.0,30.0
34113,1945-7-14,0.0,19.44444444,0.0,45,7,14,0.0,0.0,33.88888889
33044,1943-8-18,5.08,17.22222222,0.0,43,8,18,0.2,0.0,36.11111111
33401,1945-8-27,0.0,27.22222222,0.0,45,8,27,0.0,0.0,46.11111111
10806,1945-5-7,0.0,15.0,0.0,45,5,7,0.0,0.0,25.55555556
10718,1942-10-29,0.0,23.33333333,0.0,42,10,29,,0.0,29.44444444
22502,1941-12-11,1.016,18.33333333,0.0,41,12,11,0.04,0.0,24.44444444
61501,1944-7-4,,23.88888889,0.0,44,7,4,,0.0,27.77777778
10802,1943-8-10,0.0,22.22222222,0.0,43,8,10,0.0,0.0,28.88888889
31001,1944-9-26,0.0,21.11111111,0.0,44,9,26,0.0,0.0,36.11111111
22502,1941-4-13,0.0,18.88888889,0.0,41,4,13,0.0,0.0,26.66666667
16407,1943-9-15,2.032,2.222222222,0.0,43,9,15,0.08,0.0,6.1111111110000005
22502,1945-9-4,0.0,22.77777778,0.0,45,9,4,0.0,0.0,30.0
13005,1945-4-14,0.0,12.22222222,0.0,45,4,14,0.0,0.0,31.11111111
22504,1940-11-10,0.508,21.66666667,0.0,40,11,10,0.02,0.0,31.11111111
31001,1944-4-8,0.0,20.55555556,0.0,44,4,8,0.0,0.0,37.77777778
13002,1944-3-26,0.0,13.33333333,0.0,44,3,26,0.0,0.0,30.0
11615,1944-12-10,0.254,17.22222222,0.0,44,12,10,0.01,0.0,27.22222222
10704,1943-9-20,0.762,22.77777778,0.0,43,9,20,0.03,0.0,25.55555556
16405,1942-4-26,,-3.333333333,,42,4,26,,,2.222222222
31401,1945-4-26,0.0,22.77777778,0.0,45,4,26,0.0,0.0,34.44444444
34150,1945-3-23,0.0,6.1111111110000005,0.0,45,3,23,0.0,0.0,19.44444444
80411,1943-12-9,3.302,23.88888889,0.0,43,12,9,0.13,0.0,31.11111111
